sample_uid,sample_name,fastq_fwd_file_name,fastq_fwd_sha256_file_hash,fastq_rev_file_name,fastq_rev_sha256_file_hash,data_set_uid,data_set_name,raw_contigs,post_qc_absolute_seqs,post_qc_unique_seqs,post_taxa_id_absolute_symbiodiniaceae_seqs,post_taxa_id_unique_symbiodiniaceae_seqs,size_screening_violation_absolute,size_screening_violation_unique,post_taxa_id_absolute_non_symbiodiniaceae_seqs,post_taxa_id_unique_non_symbiodiniaceae_seqs,post_med_absolute,post_med_unique,noName Clade A,noName Clade B,noName Clade C,noName Clade D,noName Clade E,noName Clade F,noName Clade G,noName Clade H,noName Clade I,sample_type,host_phylum,host_class,host_order,host_family,host_genus,host_species,collection_latitude,collection_longitude,collection_date,collection_depth,A1fi,A1,A1nh,A1ab,1392390_A,1392361_A,6677_A,1392375_A,3116617_A,1362682_A,1396286_A,2837538_A,A1dl,A1h,3116614_A,1753293_A,A1gj,3155999_A,3116618_A,1396368_A,3156000_A,3116613_A,2767_A,32746_A,5442_A,A1dt,979_A,A1lo,149403_A,1042_A,1396304_A,1051_A,55778_A,3502_A,A5,A3,A13f,A1gb,29409_B,C42.2,C1,C1d,C42g,C1b,C42a,C1au,C3cg,C3,C1az,C1j,C115k,C116,C41p,C1m,C1ag,C42az,C45c,C1ah,C1k,C42b,C115d,C115l,C45.3,C3cw,C42bh,C1bi,C3ld,C42bu,C42dj,C42ay,C42bt,C42cc,C115x,C42di,C42ap,C1hq,C42h,C116q,C1fh,192_C,C42bg,C116i,C42bq,C116bw,C3eq,356_C,C42ax,C116af,21931_C,C116ag,C42l,92364_C,C1c,222_C,C3mk,C1r,C42j,350_C,C1fv,C116bm,C42i,33135_C,224_C,C42br,C1ka,33134_C,C1h,C116aq,C116bo,33740_C,C1eq,C42k,C42cv,270629_C,C42cb,C1kk,495_C,C1ey,33249_C,C1ci,C1at,C42ah,C3gk,33414_C,C1hk,375_C,C42al,33743_C,134_C,C3tf,126_C,13806_C,1215777_C,C1ew,92599_C,366_C,C42p,C1dj,C3dc,33522_C,197_C,23144_C,441_C,C1ex,32881_C,C42cl,316_C,C42dk,200_C,201_C,91983_C,33268_C,351_C,327_C,205_C,7844_C,C42ao,751_C,C15uq,C42db,C1gl,434816_C,33809_C,234_C,52543_C,33112_C,C116bd,33745_C,91080_C,754_C,33413_C,C45i,49131_C,315_C,92506_C,16816_C,360_C,33338_C,270533_C,753_C,355_C,71654_C,102_C,512_C,C116e,33238_C,C1kf,33803_C,90551_C,33703_C,657_C,323_C,309_C,64097_C,C42ac,11_C,C15h,792_C,3116611_C,381_C,532307_C,94901_C,6128_C,324_C,376_C,C9b,C42ad,C42cd,649_C,8_C,33234_C,94712_C,482629_C,C78b,567_C,C116l,33137_C,545506_C,16256_C,545294_C,1213278_C,17_C,C42cn,21705_C,455921_C,33319_C,33565_C,C1lu,537268_C,572_C,90849_C,511_C,C15ag,507288_C,305_C,21_C,755_C,658402_C,565_C,99602_C,52534_C,660122_C,C45e,476961_C,306_C,93154_C,90590_C,480603_C,49754_C,694_C,33715_C,C3.12,52533_C,660334_C,8806_C,71136_C,3155988_C,93115_C,38383_C,871095_C,15263_C,33236_C,270518_C,21721_C,33400_C,71007_C,502462_C,3156001_C,33434_C,226_C,C15,90864_C,302_C,90907_C,304_C,379293_C,662_C,C42cm,92406_C,584678_C,455855_C,10123_C,91144_C,6115_C,487288_C,36147_C,91739_C,438474_C,219_C,93142_C,686394_C,22181_C,33658_C,37968_C,459181_C,282_C,C1fi,90964_C,821_C,270577_C,483_C,94710_C,812_C,3155990_C,C42cf,3155989_C,537245_C,C1fa,C1kl,466872_C,303_C,357_C,C42dm,1204653_C,33325_C,532078_C,403771_C,911511_C,3155993_C,476769_C,2790_C,33698_C,911418_C,1213764_C,3156006_C,35410_C,379_C,531909_C,1286752_C,22186_C,90970_C,3155998_C,455306_C,5355_C,33767_C,93134_C,545298_C,90560_C,486827_C,70133_C,C3uo,92733_C,235_C,584911_C,92266_C,95494_C,1208250_C,C1kg,467029_C,488_C,91300_C,660132_C,92333_C,228_C,67518_C,233_C,230_C,537692_C,33619_C,92322_C,356217_C,C1nu,92515_C,466984_C,90_C,466863_C,61449_C,193_C,273_C,770385_C,10165_C,380_C,411_C,92398_C,651020_C,C120b,271_C,198_C,C42x,C66,C116bj,C15uv,C15uu,C116bi,C3gulf,C93v,C42bl,457802_C,95278_C,25469_C,658834_C,C15l,3155996_C,C15m,C3cm,535440_C,C15qx,C15qe,465605_C,D1,D2d,D1aa,D1z,D1ky,D1hx,D1x,D1kx,D1ah,D6,D1ag,D1y,D1ja,495719_D,41657_D,3155994_D,D4,1767151_D,D2.2,D1jw,61760_D,D1h,D1hy,D2f,38578_D,61748_D,3116619_D,D1ji,2579_D,D1ae,12760_D,3155992_D,578629_D,518507_D,D2j,762363_D,7487_D,1767155_D,3156004_D,642022_D,D1ih,3156005_D,446428_D,447436_D,25330_D,27516_D,1204644_D,3155995_D,61914_D,3156003_D,25747_D,D2a,D4ah,D2c,D1n,3155997_D,1171604_D,D4t,14549_D,15547_D,3156002_D,762410_D,19046_D,D17e,D4c,62651_D,61850_D,3155991_D,2187555_D,269367_D,1587041_D,G3x,G3a,G3ai,G3ac,34950_G,34947_G
163709,21-02-02-48,21-02-02-48_S338_L001_R1_001.fastq.gz,6cf8fa94b893127c4fca914228149d15fe6bd06f8a829b7e1a6317cf36f6e67b,21-02-02-48_S338_L001_R2_001.fastq.gz,fc95aa5eb934ca1d64f750948ae25e240979df384a68a2bd99b807c5eba20961,828,20230414T020653_ejohnston,42341,25701,649,25698,648,0,0,3,1,23824,20,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420,3210,0,11887,1162,1501,474,0,516,481,302,294,0,162,0,0,190,0,0,0,203,200,115,166,0,0,0,0,117,125,0,0,145,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163612,21-05-04-43,21-05-04-43_S85_L001_R1_001.fastq.gz,e52ec9285da4ee860322842b334f05bc41efd2e30693319c972b6fb64fe339e0,21-05-04-43_S85_L001_R2_001.fastq.gz,9a16114113d45aade2a724747929682636d2963f9efd3dad04433e56970b13a0,828,20230414T020653_ejohnston,31501,18689,429,18689,429,0,0,0,0,17285,19,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,1900,0,8716,838,995,270,225,313,381,268,205,0,146,0,0,284,0,0,0,98,132,96,78,0,0,0,0,0,102,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163741,21-05-01-26,21-05-01-26_S286_L001_R1_001.fastq.gz,fef7e52e199a8e7f6a1b231e65fb8c0a19a222b8ccc1564d862c1c8b55a81c59,21-05-01-26_S286_L001_R2_001.fastq.gz,fc4e072baddd360a90cf3709a44b8a6f5315f0af3048a6cacdcb0f8057d08645,828,20230414T020653_ejohnston,57095,35846,841,35846,841,0,0,0,0,32633,21,0,0,176,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4652,0,14470,1565,1775,718,290,744,980,489,293,0,245,0,0,607,0,0,0,277,232,155,186,0,0,0,0,213,215,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163734,21-05-01-18,21-05-01-18_S279_L001_R1_001.fastq.gz,a5e54eba8524131901ad58da8c664554390670ed5b00c5fb64364e08ac65e54f,21-05-01-18_S279_L001_R2_001.fastq.gz,187d4d3cd04f402f1eb4ea28bd4a977cd2ae890c928893c327e1b90f23341e66,828,20230414T020653_ejohnston,43319,26904,677,26904,677,0,0,0,0,24022,19,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045,2798,0,11166,1169,1595,431,0,433,681,349,237,0,221,0,0,400,0,0,0,147,230,210,0,0,0,0,0,0,171,0,171,122,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163753,21-05-02-04,21-05-02-04_S117_L001_R1_001.fastq.gz,73dfd5bfd9ccad63061ace1e9a10644e295d655f94e13dd6d21507b2e4ff87cc,21-05-02-04_S117_L001_R2_001.fastq.gz,5b258fc0fce2166a0acf3ecc4a832fd1792febd010e3af2cb3f7e6af8edc54d7,828,20230414T020653_ejohnston,27302,16045,395,16042,394,0,0,3,1,14757,22,0,0,151,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,2552,0,4504,1026,769,527,174,678,617,273,180,0,143,0,0,67,0,0,0,123,173,66,166,0,0,0,0,0,0,0,81,75,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163530,21-02-01-14,21-02-01-14_S209_L001_R1_001.fastq.gz,21beca79a1c5a4fef573d9ce33bb3a792890b89f4797a864bb9d9ead2bd3b659,21-02-01-14_S209_L001_R2_001.fastq.gz,189a57fe17e107c0eef5540fc28c9a95869e57b3da7c600d40eee096cecb6172,828,20230414T020653_ejohnston,48400,29600,739,29600,739,0,0,0,0,27064,21,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,4237,0,10087,1719,1750,561,220,645,1039,540,392,0,273,0,0,489,0,0,0,236,240,157,190,0,0,0,0,0,162,0,127,0,199,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163664,21-02-01-57,21-02-01-57_S243_L001_R1_001.fastq.gz,8db653006c6d65f3434207394357a2c2b16dd91aa0a28304da3afb67548b3f95,21-02-01-57_S243_L001_R2_001.fastq.gz,b50500e5a069b36915836fa3e19f1bbeb3421343c097abefc98ee83352cd580d,828,20230414T020653_ejohnston,34545,21336,499,21336,499,0,0,0,0,19795,21,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3620,2691,0,6723,1254,1415,508,159,500,534,452,201,0,237,0,0,274,109,0,0,142,191,153,214,0,0,0,0,161,145,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163681,21-02-02-18,21-02-02-18_S310_L001_R1_001.fastq.gz,c693fc51a4ea7703ce3ab8f38ccca592a1ca61c7d00477e8f3a7e9807365f8fe,21-02-02-18_S310_L001_R2_001.fastq.gz,49f05f9cdeb85dae18e57b65c185e8059fe8e9530ba37910a919794cd2abcd3e,828,20230414T020653_ejohnston,32035,18487,487,18487,487,0,0,0,0,16524,24,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,2668,0,5703,1084,1170,366,170,359,576,324,226,0,192,0,0,237,0,0,0,174,185,109,119,0,0,0,0,125,90,0,0,0,102,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163698,21-02-02-35,21-02-02-35_S327_L001_R1_001.fastq.gz,bc03216f1c87cc6bd7fe741d1e5576224db21e55ecec220f06cad4160964edd3,21-02-02-35_S327_L001_R2_001.fastq.gz,9ef276a75cda8501f68b72203769b1dc0aed5f56ae163cd8e5395e5bad798518,828,20230414T020653_ejohnston,46811,28222,812,28222,812,0,0,0,0,25632,22,0,0,0,0,0,0,0,0,0,coral_field,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,spp,999,999,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3740,3266,0,10058,1659,1698,608,202,511,698,531,206,0,263,0,0,480,122,0,0,124,225,135,193,0,0,0,0,133,399,0,121,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
